,win,pgn
2888,1,1.e4 
5061,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3+ 6.Qxc3 Ne4 7.Qc2 f5 8.g3 b6 9.Bg2 Bb7 10.Nf3 Nf6 11.O-O Be4 12.Qd2 Qe8 13.b4 d6 14.Bb2 Nbd7 15.Rfc1 a5 16.Bf1 Bb7 17.d5 axb4 18.axb4 Rxa1 19.Bxa1 exd5 20.cxd5 Nxd5 21.Ng5 b5 22.Bg2 N7b6 23.Qd4 Rf6 24.Qd3 Rf8 25.e4 h6 26.exd5 hxg5 27.Rxc7 Qe1+ 28.Qf1 Qxf1+ 29.Bxf1 Rf7 30.Rxf7 Kxf7 31.Bxb5 Nxd5 32.Bc4 Kg6 33.b5 g4 34.Kf1 Nf6 35.Ke2 Nd7 36.Kd3 Ne5+ 37.Bxe5 dxe5 38.Be6 Kf6 39.Bd7 g6 40.Kc4 Bf3 41.Bc6 Ke7 42.Bxf3 gxf3 43.Kd5 e4 44.Kd4 g5
1388,1,1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Nc3 c6 5.Bg5 h6 6.Bxf6 Qxf6 7.Qc2 Nd7 8.e4 dxe4 9.Qxe4 g6 10.Qe3 Bg7 11.Ne4 Qe7 12.c5 O-O 13.Bc4 Nf6 14.Nxf6+ Qxf6 15.O-O Rd8 16.Ne5 Bd7 17.f4 Be8 18.Kh1 b6 19.b4 a5 20.a3 axb4 21.axb4 bxc5 22.bxc5 Rxa1 23.Rxa1 Qe7 24.Be2 Qb7 25.Bf3 Qb2 26.Rd1 Ra8 27.h3 Ra1 28.Rxa1 Qxa1+ 29.Kh2 h5 30.h4 Bf6 31.g3 Kg7 32.Qf2 Qa4 33.Qb2 Bxe5 34.fxe5 Bd7 35.Bg2 Qc4 36.Qd2 Kf8 37.Qh6+ Ke7 38.Qg5+ Ke8 39.Qd2 Ke7 40.Kg1 Ke8 41.Kf2 Ke7 42.Bf3 Ke8 43.Be4 Ke7 44.Bg2 Ke8 45.Ke3 Kf8 46.Kf4 Qb3 47.Bf3 Be8 48.Bg2 Qa3 49.Bf3 Qb3 50.g4 hxg4 51.Kxg4 Qb1 52.Qh6+ Kg8 53.Qe3 Kg7 54.Kg3 Kf8 55.Kf4 Qf1 56.Kg3 Qb1 57.Be4 Qb8 58.Qf2 Kg8 59.Qe3 Kf8 60.Bg2 Kg8 61.Qf2 Qb3+ 62.Kg4 Qd1+ 63.Kg3 Qd3+ 64.Kg4 Qd1+ 65.Kf4 Qh5 66.Ke4 Qf5+ 67.Ke3 Qb1 68.Qd2 Kf8 69.Kf4 Kg8 70.Bh3 Qg1 71.Qe3 Qh2+ 72.Kg5 Kg7 73.Bg4 Bd7 74.Qf3 Be8 75.Qf6+ Kf8 76.Qh8+ Ke7 77.Qf6+ Kf8 78.Qf4 Qxf4+ 79.Kxf4 Bd7 80.Kg5 Ke7 81.Bf3 Be8 82.Be2 Bd7 83.Ba6 Be8 84.Bb7 Bd7 85.Ba6 Be8 86.Bb7 Bd7 87.Kh6 Kf8 88.Kh7 Be8 89.Bc8 f5 90.Bxe6 Ke7 91.Bc4 f4 92.Kh6 f3 93.e6 Kf6 94.Bb3 Kf5 95.Kg7 Ke4 96.Bd1 f2 97.Be2 g5 98.hxg5 Kxd4 99.Kf6 Bh5 100.Bf1 Kd5 101.e7 Kxc5 102.g6 
7400,1,1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 dxe4 5.Nxe4 Be7 6.Bxf6 Bxf6 7.Nf3 O-O 8.Qd2 Be7 9.Bc4 b6 10.O-O-O Bb7 11.Rhe1 Nc6 12.Qe2 Nb4 13.Ne5 c6 14.a3 Nd5 15.Bb3 Qc7 16.c4 Nf6 17.Nxf6+ Bxf6 18.c5 Rad8 19.f4 Rfe8 20.g4 Re7 21.Qe3 Ba6 22.Qc3 bxc5 23.dxc5 Red7 24.Rxd7 Rxd7 25.Bc2 h6 26.Kb1 Qd8 27.Qf3 Bxe5 28.Rxe5 Rd2 29.Re1 Qh4 30.Rc1 g6 31.Qxc6 Bc4 32.f5 Qf6 33.fxg6 Kg7 34.gxf7 Bd3 35.f8=Q+ Kxf8 36.Qc8+ Kg7 37.Qb7+ Kg8 38.Bxd3 Rxd3 39.c6 Qg6 40.Ka1 Qg5 41.Rf1 
5543,1,1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f3 Bg7 8.Bg5 h6 9.Be3 O-O 10.Qd2 Kh7 11.Nge2 Na6 12.Ng3 Nc7 13.a4 Re8 14.Be2 a6 15.O-O Rb8 16.Rab1 b5 17.axb5 Nxb5 18.Nxb5 axb5 19.b4 c4 20.Bd4 h5 21.Nh1 Bb7 22.Nf2 Ra8 23.Qb2 Bh8 24.Ra1 Nd7 25.Rxa8 Qxa8 26.Bxh8 Rxh8 27.f4 Re8 28.Bf3 Qa7 29.Qc3 Qb6 30.Re1 Ra8 31.e5 Ra2 32.Rf1 Nf8 33.e6 Qd8 34.Ne4 fxe6 35.Ng5+ Kg8 36.dxe6 Bxf3 37.Qxf3 Qf6 38.Qd5 Qe7 39.h4 Re2 40.f5 Re5 41.Qxe5 dxe5 42.f6 Qa7+ 43.Kh2 Qd4 44.e7 Qxh4+ 45.Kg1 Qxg5 46.e8=Q 
230,1,1.d4 Nf6 2.Nf3 e6 3.c4 Bb4+ 4.Nbd2 b6 5.g3 Bb7 6.Bg2 O-O 7.O-O Re8 8.Qc2 c5 9.e4 Bxd2 10.Nxd2 Nc6 11.e5 Ng4 12.Qd1 f5 13.h3 Nh6 14.dxc5 Qc7 15.cxb6 axb6 16.f4 Nf7 17.b3 Nfxe5 18.fxe5 Qxe5 19.Rb1 Qxg3 20.a4 Ne5 21.Qe2 Nd3 22.Nf3 e5 23.Qxd3 Be4 24.Qe3 Bxb1 25.Nxe5 Qxe3+ 26.Bxe3 Be4 27.Bxe4 fxe4 28.Nxd7 Rad8 29.Rd1 Kf7 30.Bxb6 Rc8 31.a5 e3 32.Re1 Re7 33.Nc5 Rc6 34.Nd3 e2 35.Nf4 Re4 36.Nxe2 Rce6 37.Kf2 Rf6+ 38.Kg2 Ke8 39.Bf2 Rfe6 40.Kf1 
4576,1,1.Nf3 d5 2.g3 Bg4 3.Bg2 Nd7 4.c4 e6 5.Qb3 Nc5 6.Qc2 Nf6 7.O-O Be7 8.d3 c6 9.Be3 Ncd7 10.cxd5 exd5 11.Qb3 Qc7 12.Nc3 O-O 13.Rac1 Rfc8 14.Nd4 Nc5 15.Qc2 Qd7 16.b4 Ne6 17.Qb2 Nxd4 18.Bxd4 Bh3 19.Na4 Bxg2 20.Kxg2 b6 21.Bxb6 axb6 22.Nxb6 Qb7 23.Nxa8 Rxa8 24.Qc3 Rc8 25.a3 h5 26.f3 h4 27.e4 dxe4 28.dxe4 Qb5 29.Qd3 Qe5 30.f4 Qxe4+ 31.Qxe4 Nxe4 32.g4 g6 33.Rfe1 f5 34.b5 c5 35.b6 Rb8 36.Rb1 Bd6 37.b7 c4 38.a4 c3 39.a5 c2 40.Rb2 fxg4 41.a6 h3+ 42.Kh1 Nf2+ 43.Kg1 Nd3 44.Rxc2 Nxe1 45.Rc8+ Kg7 46.a7 Nf3+ 47.Kf2 Rxb7 48.a8=Q Rb2+ 49.Ke3 Rb3+ 50.Ke4 Rb4+ 51.Kd5 Rd4+ 52.Ke6 Bxf4 53.Rc7+ 
5919,1,1.Nf3 Nf6 2.c4 c5 3.d4 cxd4 4.Nxd4 e6 5.g3 Qc7 6.Nd2 Nc6 7.Nb5 Qb8 8.Bg2 Be7 9.O-O d6 10.Ne4 Nxe4 11.Bxe4 O-O 12.Bf4 Ne5 13.b3 Rd8 14.Qc2 h6 15.Rad1 Bd7 16.Nd4 Be8 17.Qd2 Qc8 18.Rc1 a6 19.Rfd1 Qd7 20.Qa5 Bg5 21.Bxg5 hxg5 22.Nf3 Nxf3+ 23.Bxf3 Qe7 24.Qb6 Rd7 25.Rd2 Qd8 26.Qe3 Qa5 27.Rcd1 Rad8 28.Kg2 b6 29.Bc6 Re7 30.Bxe8 Rexe8 31.Rxd6 Rxd6 32.Rxd6 Qxa2 33.Rxb6 a5 34.Rb5 a4 35.bxa4 Qxc4 36.Rxg5 Qxa4 37.Qe5 g6 38.h4 Qa8+ 39.e4 Qb8 40.Qf6 Qd8 41.Qf4 Qb8 42.Qg4 Kf8 43.h5 gxh5 44.Rxh5 Ke7 45.Qg5+ Kd7 46.Qf6 Rf8 47.Ra5 Qb6 48.Ra3 Qb4 49.Ra7+ Ke8 50.Qe5 Qb6 51.Ra8+ Ke7 52.Qg5+ f6 53.Qg7+ Rf7 54.Qg8 f5 55.Re8+ 
2137,1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.g3 c5 5.Nf3 cxd4 6.Nxd4 O-O 7.Qb3 Bc5 8.Be3 Qe7 9.Bg2 Nc6 10.Rd1 Ng4 11.Nxc6 bxc6 12.Bxc5 Qxc5 13.Ne4 Qa5+ 14.Qc3 Qxc3+ 15.Nxc3 Rb8 16.b3 d5 17.O-O Ba6 18.Na4 dxc4 19.Nc5 Bc8 20.Rd4 Nf6 21.Rxc4 Nd5 22.Rfc1 Re8 23.Ra4 Ra8 24.Ra5 Kf8 25.Rc4 Rd8 26.Bf3 Ne7 27.Rca4 e5 28.Kg2 f5 29.e4 f4 30.Rxa7 Rxa7 31.Rxa7 g5 32.h3 Rd2 33.a4 Kf7 34.a5 Kf6 35.a6 Ra2 36.Bg4 Bxg4 37.hxg4 fxg3 38.Kxg3 Ra5 39.Nd7+ Ke6 40.Nf8+ Kf7 41.Nxh7 Ra3 42.Nxg5+ Kf6 43.Nh7+ Ke6 44.Nf8+ Kf7 45.Nd7 Rxb3+ 46.f3 Rb5 47.Rb7 
7254,1,1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Bf5 5.Nc5 Qb6 6.Nf3 e6 7.Nb3 Nd7 8.Bd3 Bg6 9.O-O Ngf6 10.c4 Qc7 11.Re1 Bb4 12.Re3 O-O-O 13.h3 Bd6 14.Bxg6 hxg6 15.Ng5 Rhf8 16.Rf3 e5 17.c5 Be7 18.Qe2 Rde8 19.Qc4 e4 20.Bf4 Qd8 21.Qa4 Nd5 22.Nxe4 Nxf4 23.Rxf4 Kb8 24.Rf3 Nf6 25.Ned2 Qd7 26.Nc4 Bd8 27.Nba5 Bxa5 28.Nxa5 Rc8 29.Ra3 Rc7 30.Nc4 a6 31.Nd6 Rd8 32.Rd1 Ne8 33.Nc4 Qf5 34.Qb3 Qe4 35.Rxa6 Re7 36.Ra4 Rxd4 37.Rxd4 Qxd4 38.Qg3+ Nc7 39.Nb6 Qe5 40.Nd7+ 
4573,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bc4 e6 7.Bb3 Nbd7 8.Bg5 Nc5 9.f4 Be7 10.Qf3 Qc7 11.O-O Nxb3 12.axb3 b6 13.Ncb5 Qd7 14.Bxf6 gxf6 15.Qc3 O-O 16.Qc6 Qb7 17.Rfd1 Qb8 18.Qc7 axb5 19.Qxe7 Rxa1 20.Rxa1 Qb7 21.Qxb7 Bxb7 22.Nxb5 Bxe4 23.c3 Bc6 24.Nxd6 Rd8 25.Rd1 Kf8 26.Rd2 Ra8 27.Nc4 b5 28.Ne3 Ke7 29.Nc2 Ra2 30.Nd4 Bd7 31.b4 e5 32.Nb3 Bc6 33.Kf2 Ke6 34.g4 Ke7 35.Ke3 Bd7 36.h3 Be6 37.Nc5 Bc8 38.Ke4 exf4 39.Kxf4 Ra1 40.Re2+ Kf8 41.Ne4 Ra6 42.Rd2 Ke7 43.Rd5 Ra2 44.Rxb5 Rxb2 45.Rc5 Be6 46.b5 Rb1 47.c4 Rb4 48.Nd2 Kd6 49.Rc6+ Kd7 50.Ke4 Rb2 51.Nf3 Re2+ 52.Kd3 Rg2 53.Nd4 Rg3+ 54.Ke4 Rxh3 55.b6 f5+ 56.gxf5 Rh4+ 57.Ke5 Rxd4 58.Rc7+ 
6989,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Bc4 Nc6 9.Qe2 Na5 10.Bd3 Bd7 11.O-O Rc8 12.Rfd1 a6 13.Nb3 Qc7 14.Qf2 Nc4 15.Bxc4 Qxc4 16.Bb6 Bc6 17.a4 Nd7 18.Bd4 Ne5 19.Qh4 Bf6 20.Qg3 b5 21.axb5 axb5 22.Na5 Qe6 23.f4 Nd7 24.f5 Bxd4+ 25.Rxd4 Qe5 26.Nxc6 Rxc6 27.Qxe5 Nxe5 28.Ra5 Rc4 29.Rxc4 bxc4 30.Kf2 e6 31.Nb5 d5 32.exd5 gxf5 33.dxe6 fxe6 34.Nd4 Ng4+ 35.Kg3 Kf7 36.Ra7+ Kf6 37.h3 Ne3 38.Kf3 Nd5 39.Rxh7 e5 40.Rh6+ Kg5 41.Rd6 Nc7 42.Rd7 exd4 43.Rxc7 Rb8 44.Rxc4 Rxb2 45.g3 Ra2 46.h4+ Kg6 47.Kf4 Ra3 48.Rc6+ Kh5 49.Rf6 Rc3 50.Rxf5+ Kh6 51.Rf6+ Kg7 52.Rd6 Rc4 53.Ke5 Rc3 54.Rxd4 Rxg3 55.c4 Rc3 56.Rf4 
1480,1,1.Nf3 Nf6 2.c4 c5 3.Nc3 e6 4.g3 a6 5.Bg2 Qc7 6.O-O d6 7.b3 Be7 8.Bb2 O-O 9.d4 cxd4 10.Nxd4 Nc6 11.Rc1 Nxd4 12.Qxd4 Bd7 13.Rfd1 Rfd8 14.h3 Be8 15.e4 Rac8 16.a4 Bf8 17.Ba3 Qb8 18.a5 Bc6 19.Rd2 h6 20.Rcd1 Be7 21.Qe3 Qc7 22.Bb4 Ne8 23.Qb6 Rd7 24.e5 Bxg2 25.Kxg2 d5 26.Qxc7 Rdxc7 27.Bxe7 Rxe7 28.Na4 dxc4 29.Nb6 Rc5 30.Nxc4 f6 31.f4 fxe5 32.fxe5 Kh7 33.Rd7 Rxd7 34.Rxd7 Nc7 35.Kf3 h5 36.Ke4 Kh6 37.h4 g5 38.Rf7 gxh4 39.gxh4 Kg6 40.Re7 Rc6 41.Nd6 Rc1 42.Nc4 Re1+ 43.Kf3 Rf1+ 44.Ke4 Re1+ 45.Kd4 Nb5+ 46.Kc5 
3485,1,1.d4 d5 2.Nf3 Nf6 3.c4 c6 4.Nc3 e6 5.e3 Nbd7 6.Qc2 Bd6 7.g4 Bb4 8.Bd2 Qe7 9.Bd3 Nxg4 10.Rg1 f5 11.cxd5 exd5 12.Bxf5 Ndf6 13.Bxc8 Rxc8 14.Qf5 O-O 15.Rxg4 Nd7 16.Nxd5 Rxf5 17.Nxe7+ Bxe7 18.Ke2 Rcf8 19.Rag1 g6 20.R4g3 Nf6 21.Rg5 Ne4 22.Rxf5 Rxf5 23.Be1 Rb5 24.Kd3 Nf6 25.b3 Nd5 26.Ne5 a5 27.f4 a4 28.bxa4 Rb1 29.f5 Rd1+ 30.Ke2 Nc3+ 31.Kf3 Bh4 32.Bf2 Rxg1 33.Bxg1 gxf5 34.a5 Bd8 35.Bf2 Bc7 36.Be1 Bxe5 37.dxe5 Nd5 38.e4 fxe4+ 39.Kxe4 Kf7 40.Kd4 Ke6 41.Bg3 Nb4 42.Kc5 Nd5 43.a3 Kd7 44.Bf2 Ke6 45.Bd4 Kd7 46.Bb2 Ne3 47.Bc3 Nd5 48.Bd4 Nc7 49.Kb6 Kc8 50.Bc5 h5 51.Bd6 Nb5 52.a6 bxa6 53.Kxc6 Nd4+ 54.Kb6 Kd7 55.Kxa6 Nf3 56.Kb6 Nxh2 57.a4 Nf3 58.a5 h4 59.a6 h3 60.a7 h2 61.a8=Q h1=Q 62.Qb7+ Ke6 63.Qe7+ Kd5 64.Qf7+ Ke4 65.e6 Qg1+ 66.Kb7 Ne5 67.Qh7+ Kd5 68.e7 Kxd6 69.e8=Q Qg2+ 70.Kb8 Nc6+ 71.Kc8 
9399,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 Ng4 7.Bg5 h6 8.Bh4 g5 9.Bg3 Bg7 10.Be2 h5 11.Bxg4 hxg4 12.O-O Nc6 13.Nf5 Bxf5 14.exf5 Bxc3 15.bxc3 Ne5 16.Bxe5 dxe5 17.Qxg4 f6 18.Qe4 Qc7 19.Rab1 O-O-O 20.g3 Rd6 21.Rb4 Rhd8 22.Kg2 Kb8 23.Rfb1 b6 24.a4 a5 25.Rb5 Ka7 26.c4 Rd4 27.c5 Qd7 28.Qe1 Rxa4 29.cxb6+ Kb8 30.Rxa5 Qc6+ 31.Kg1 Qxc2 32.Rxa4 Qxa4 33.Ra1 Qc6 34.Qa5 Rd7 35.Qa2 Qd5 36.Qa4 e4 37.Rc1 Qd2 38.Rc8+ Kb7
3754,1,1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Be3 c6 5.h3 Bg7 6.f4 b5 7.e5 dxe5 8.dxe5 Qxd1+ 9.Rxd1 Nh5 10.Nge2 g5 11.g3 b4 12.Nb5 Na6 13.Bg2 Bb7 14.Nbd4 gxf4 15.gxf4 Bh6 16.Nf5 Bf8 17.Bf3 Ng7 18.Nxg7+ Bxg7 19.Nd4 Rc8 20.Nf5 Bf8 21.Bxa7 Nc7 22.Bd4 Ne6 23.Be3 Ra8 24.Ra1 Rg8 25.Kf2 Nc7 26.a3 e6 27.Nd6+ Bxd6 28.exd6 Nd5 29.axb4 Kd7 30.Bd2 Kxd6 31.c4 Ne7 32.b5 Kc5 33.Rac1 Ra2 34.Rc2 Rga8 35.Be3+ Kb4 36.Rd1 Kb3 37.Rdd2 Rb8 38.Bc5 
5611,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O h6 9.Be3 Be7 10.f3 Nxd4 11.Qxd4 b5 12.Qb6 Qxb6 13.Bxb6 Bb7 14.a4 b4 15.Na2 d5 16.e5 Nd7 17.Bd4 Nb8 18.b3 Nc6 19.Bb2 O-O 20.Kb1 Rac8 21.Nc1 Rc7 22.Bd3 Nb8 23.Rhe1 a5 24.f4 Nd7 25.f5 exf5 26.Bxf5 Nc5 27.Ne2 Ne4 28.Nf4 g6 29.Nxd5 Nc3+ 30.Bxc3 Bxd5 31.Rxd5 bxc3 32.Bd3 Bc5 33.e6 Kg7 34.Rxc5 Rxc5 35.e7 Re8 36.Bb5 Rcc8 37.b4 axb4 38.Ka2 f5 39.Bxe8 Rxe8 40.Kb3 Kf7 41.a5 f4 42.a6 g5 43.h3 h5 44.Kxb4 Kg6 45.a7 
7308,1,1.d4 Nf6 2.Nf3 g6 3.g3 Bg7 4.Bg2 O-O 5.O-O d6 6.Nc3 d5 7.Be3 c6 8.h3 Nbd7 9.Qd2 Re8 10.Rad1 Qb6 11.b3 Qa5 12.Ne5 Nf8 13.f4 Qa3 14.g4 e6 15.Bf2 N6d7 16.e4 dxe4 17.Nxe4 Qe7 18.c4 f6 19.Nf3 b6 20.c5 Rd8 21.Qc2 Nb8 22.g5 f5 23.Nf6+ Kh8 24.Ne5 Bb7 25.b4 Nfd7 26.Nfxd7 Nxd7 27.Nxc6 Bxc6 28.Bxc6 Rac8 29.b5 bxc5 30.dxc5 e5 31.Bxd7 Rxd7 32.Rxd7 Qxd7 33.c6 Qd5 34.Qb3 Qxb3 35.axb3 exf4 36.Bxa7 
6586,1,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O Nc6 7.Nc3 a6 8.e4 Bg4 9.h3 Bxf3 10.Bxf3 e5 11.d5 Nd4 12.Bg2 c5 13.dxc6 bxc6 14.b4 Nd7 15.Be3 Nb6 16.Qd3 Qd7 17.Rfd1 Qe6 18.Bf1 Rfd8 19.Rac1 a5 20.b5 Nd7 21.Bg2 Nc5 22.Qf1 cxb5 23.cxb5 Rab8 24.Rb1 Rdc8 25.Nd5 Kh8 26.b6 Qd7 27.h4 f5 28.exf5 gxf5 29.Rdc1 Qf7 30.Bxd4 exd4 31.Qb5 f4 32.Nxf4 Bh6 33.Qc4 Qg7 34.Ne6 Qf6 35.Ng5 Rf8 36.f4 Bg7 37.Kh2 d3 38.Rd1 h6 39.Ne4 Nxe4 40.Qxe4 d5 41.Qxd5 Rxb6 42.Rxb6 Qxb6 43.Rxd3 Qb4 44.Rb3 Qe1 45.Qd6 Qf2 46.a3 Qd4 47.Qc7 Qd8 48.Rb7 Qxc7 49.Rxc7 Bd4 50.Rd7 Bc5 51.a4 Rf6 52.Rc7 Bb4 53.Be4 Kg8 54.Kg2 Rd6 55.Kf3 Rd1 56.Rc6 h5 57.Bg6 Rf1+ 58.Kg2 Ra1 59.Bxh5 Rxa4 60.Rc8+ Kg7 61.Rc7+ Kf8 62.Bg6 Ra2+ 63.Rc2 Ra3 64.Re2 a4 65.h5 Kg7 66.Be8 Bc3 67.g4 Ra1 68.Bd7 a3 69.Be6 Kh6 70.Rc2 Bb2 71.Rc6 Bd4 72.Ra6 Rg1+ 73.Kf3 Bb2 74.Bc4+ Kh7 75.g5 Rc1 76.Ra7+ Kh8 77.Ra8+ Kh7 78.Bd3+ Kg7 79.h6+ Kf7 80.g6+ Ke7 81.g7 Rg1 82.Bc4 
7260,1,1.d4 Nf6 2.c4 c5 3.d5 d6 4.Nc3 g6 5.e4 Bg7 6.f4 O-O 7.Nf3 e6 8.dxe6 fxe6 9.Be2 Nh5 10.g3 Nf6 11.e5 dxe5 12.Qxd8 Rxd8 13.fxe5 Ng4 14.Bg5 Rd7 15.Ne4 Nxe5 16.Nxe5 Bxe5 17.O-O Kg7 18.Bg4 Nc6 19.Rae1 h6 20.Be3 b6 21.Bxe6 Re7 22.Bd5 Bb7 23.Nxc5 bxc5 24.Bxc5 Rae8 25.Bxe7 Rxe7 26.b4 Nxb4 27.Rxe5 Nxd5 28.Ree1 Ne3 29.Rf2 Nf5 30.Rxe7+ Nxe7 31.Rd2 Bc6 32.Rd6 h5 33.Kf2 Kf7 34.h3 a5 35.g4 h4 36.Ke3 Bg2 37.Kf4 Bxh3 38.Kg5 Bg2 39.Kxh4 Bf1 40.c5 Bc4 41.a3 Bb5 42.Kg5 a4 43.Kf4 Nc8 44.Rd8 Ne7 45.g5 Nc6 46.Rd7+ Ne7 47.Rd6 Ke8 48.Ke5 Kf7 49.Rb6 Bc6 50.Ra6 Bb5 51.Ra7 Ke8 52.Ke6 Bc4+ 53.Kf6 Nd5+ 54.Kxg6 Bb3 55.Kh6 Ne3 56.g6 Nf5+ 57.Kg5 Ne7 58.g7 Ng8 59.c6 Kd8 60.Rd7+ Kc8 61.Kf5 Nh6+ 62.Ke5 Nf7+ 63.Kd4 Nh6 64.Kc5 Ng8 65.Kd6 Nh6 66.Rc7+ Kd8 67.Ra7 Nf5+ 68.Kc5 Ne7 69.Rd7+ Ke8 70.Kb6 Be6 71.Kc7 Bb3 72.Kb7 Be6 73.Kc7 Bb3 74.Rd8+ Kf7 75.Kd6 Nf5+ 76.Ke5 Ne7 77.g8=Q+ Nxg8 78.Rxg8 Kxg8 79.c7 
8147,1,1.d4 d5 2.Nf3 Nf6 3.c4 c6 4.Nc3 a6 5.cxd5 cxd5 6.Bg5 Ne4 7.Bh4 Nxc3 8.bxc3 Nc6 9.e3 Qa5 10.Qb3 Bd7 11.Bd3 Rc8 12.O-O Nd8 13.Rfc1 e6 14.a4 Bd6 15.Bxd8 Kxd8 16.Qxb7 Rxc3 17.Bxa6 Ke7 18.Bb5 Bc7 19.Qa6 f6 20.Qxa5 Rxc1+ 21.Rxc1 Bxa5 22.Kf1 Rc8 23.Rb1 Rb8 24.Ke2 Kd6 25.Nd2 Bc8 26.Nb3 Bd8 27.f4 g5 28.fxg5 fxg5 29.Rf1 Ke7 30.Nc5 Bc7 31.Nd3 e5 32.Nxe5 Bxe5 33.dxe5 Ke6 34.Kd2 Bb7 35.Rf6+ Kxe5 36.Rb6 d4 37.Ba6 Ra8 38.Bxb7 Ra7 39.exd4+ Kxd4
1993,1,1.e4 g6 2.d4 Bg7 3.Nf3 d6 4.Nc3 a6 5.Be2 b5 6.O-O Bb7 7.Bg5 Nd7 8.Re1 h6 9.Bh4 c5 10.a4 cxd4 11.Nxd4 bxa4 12.Rxa4 Nc5 13.Rb4 Nf6 14.Nd5 e6 15.Rxb7 exd5 16.Nc6 Nxb7 17.Nxd8 Rxd8 18.Bxf6 Bxf6 19.Qxd5 Nc5 20.e5 Bxe5 21.f4 Bf6 22.Bc4+ Ne6 23.Rxe6+ fxe6 24.Qxe6+ Be7 25.Qf7+ 
38,1,1.c4 Nf6 2.Nc3 e5 3.g3 Bb4 4.Nf3 e4 5.Nd4 Nc6 6.Nc2 Bxc3 7.dxc3 h6 8.Bg2 O-O 9.O-O Re8 10.Ne3 d6 11.b3 a5 12.Qc2 a4 13.Rb1 axb3 14.axb3 Ne7 15.Rd1 Bd7 16.c5 dxc5 17.c4 Ra6 18.Bb2 Qc8 19.Ra1 Rxa1 20.Bxa1 Nf5 21.Qd2 Nd4 22.Bxd4 cxd4 23.Qxd4 c6 24.Qb6 Be6 25.h4 h5 26.Rd4 Nd7 27.Qa5 f5 28.Bh3 g6 29.Qc3 Nf8 30.Ng2 Rd8 31.Nf4 Bf7 32.Rxe4 Rd1+ 33.Kh2 Qd8 34.Re3 Qd2 35.Qxd2 Rxd2 36.Re7 b5 37.Bg2 bxc4 38.bxc4 Bxc4 39.Bxc6 Bf7 40.Bb5 Rd6 41.Nh3 Nh7 42.Ra7 Rb6 43.Bd3 Rc6 44.f3 Bc4 45.Bxc4+ Rxc4 46.Kg2 Rc6 47.Kf2 Nf8 48.Nf4 Rd6 49.Re7 Ra6 50.Nd5 Rd6 51.Nf4 Ra6 52.Ke3 Rd6 53.Nd3 Ne6 54.Ne5 Nf8 55.Nf7 Ra6 56.Ng5 Ra4 57.Rb7 Rc4 58.Ra7 Rb4 59.Kd3 Rb6 60.Re7 Rb4 61.Kc3 Ra4 62.Kb3 Ra1 63.Kc4 Rd1 64.Kc5 Nd7+ 65.Kc6 Nf8 66.e4 fxe4 67.fxe4 Rc1+ 68.Kd6 Rd1+ 69.Ke5 Nd7+ 70.Ke6 Nf8+ 71.Kf6 Rf1+ 72.Ke5 Rf2 73.Rc7 Rf1 74.Kd6 Rg1 75.Ke7 Nh7 76.Ne6 
6465,1,1.d4 d5 2.c4 c6 3.Nf3 e6 4.Nc3 dxc4 5.a4 Bb4 6.e3 b5 7.Bd2 a5 8.axb5 Bxc3 9.Bxc3 cxb5 10.b3 Bb7 11.bxc4 b4 12.Bb2 Nf6 13.Bd3 Nbd7 14.O-O O-O 15.Re1 Ne4 16.Qc2 f5 17.c5 Qc7 18.Bb5 Ndf6 19.Ne5 Bd5 20.f3 Nd6 21.Ba4 Rfc8 22.Rac1 Qb7 23.Qd3 Nf7 24.Nc4 Bc6 25.Ra1 Bb5 26.Qb3 Nd7 27.Ra2 Bxa4 28.Rxa4 Qb5 29.Rea1 Rxc5 30.dxc5 Nxc5 31.Rxa5 
