,win,pgn
9390,1,1.c4 c5 2.g3 g6 3.Bg2 Bg7 4.Nc3 Nc6 5.e3 e5 6.Nge2 Nge7 7.O-O d6 8.a3 O-O 9.b4 Be6 10.bxc5 Bxc4 11.d3 Ba6 12.Na4 d5 13.Bb2 Qa5 14.Bc3 Qb5 15.Nc1 d4 16.exd4 exd4 17.Bd2 Ne5 18.Re1 Rfe8 19.Ra2 Qd7 20.c6 bxc6 21.Nc5 Qc8 22.f4 Nd7 23.Bh3 f5 24.Qb3+ Kh8 25.Nxa6 Qxa6 26.Qf7 Bf6 27.Nb3 Rab8 28.Nc5 Nxc5 29.Qxf6+ Kg8 30.Rxe7 Rb1+ 31.Bf1 Rxe7 32.Qxe7 Nxd3 33.Be1 c5 34.Re2 Qc8 35.Bg2 
4300,1,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Be7 5.Bf4 O-O 6.e3 c5 7.dxc5 Bxc5 8.a3 Nc6 9.Qc2 Qa5 10.Nd2 Bb4 11.cxd5 exd5 12.Nb3 Bxc3+ 13.bxc3 Qa4 14.Bd3 b6 15.f3 Re8 16.Nd4 Qxc2 17.Bxc2 Nh5 18.Ba4 Bd7 19.Bxc6 Bxc6 20.Bg5 f6 21.Bh4 Bd7 22.Kd2 g5 23.g4 Ng7 24.Bg3 f5 25.h3 Rac8 26.Bd6 Rcd8 27.f4 gxf4 28.exf4 h5 29.gxh5 Nxh5 30.Nf3 Kf7 31.Rhg1 Ba4 32.Be5 Nf6 33.Bxf6 Kxf6 34.Ne5 d4 35.c4 Rg8 36.h4 Rdf8 37.Rg5 Be8 38.Rag1 Rh8 39.Nf3 Bh5 40.Ne5 Be8 41.h5 Rh7 42.Ng6 Bxg6 43.Rxg6+ Ke7 44.h6 Rfh8 45.Re1+ Kf8 46.Ree6 Rg8 47.Kd3 Rxg6 48.Rxg6 Rd7 49.a4 a5 50.Rxb6 
211,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Be3 e5 7.Nf3 Be6 8.Ng5 Rc8 9.Be2 Be7 10.Nxe6 fxe6 11.Bh5+ g6 12.Bg4 Kf7 13.Bh3 Qa5 14.O-O h5 15.Qd2 Rcd8 16.f4 Rhg8 17.a3 Nd4 18.Kh1 Kg7 19.Bxd4 exd4 20.Qxd4 e5 21.Qc4 Rge8 22.Rf3 Qb6 23.Raf1 Qxb2 24.fxe5 dxe5 25.Nb5 Rd2 26.Nc7 Rg8 27.Qe6 Bd8 28.Rxf6 Bxf6 29.Qxf6+ Kh7 30.Ne6 Rxc2 31.Ng5+ Kh6 32.Nf7+ Kh7 33.Qg5 
7569,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f3 Qc7 10.Kb1 Be7 11.g4 h6 12.Be3 Ne5 13.h4 b5 14.Qg2 b4 15.Nce2 Nc4 16.Bc1 g6 17.g5 Nh5 18.Ng3 Nxg3 19.Qxg3 e5 20.h5 exd4 21.hxg6 fxg6 22.gxh6 Kf7 23.Rxd4 Be6 24.Qf4+ Ke8 25.Bxc4 Bxc4 26.e5 d5 27.b3 Bb5 28.Rxd5 Bc6 29.Rd6 Rc8 30.Qg4 Bxd6 31.exd6 Qd7 32.Qxg6+ Qf7 33.d7+ Bxd7 34.Re1+ 
7445,1,1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 g6 6.Nc3 Bxa6 7.e4 Bxf1 8.Kxf1 d6 9.Nf3 Bg7 10.h3 O-O 11.Kg1 Nbd7 12.Kh2 Qb6 13.Re1 Rfb8 14.Kg1 Ne8 15.Re2 Qa6 16.Qe1 Nc7 17.Bf4 Bxc3 18.bxc3 f6 19.a4 Rb3 20.Rc2 Rb7 21.a5 Qd3 22.Rcc1 Rb2 23.c4 Re2 24.Qf1 Qxe4 25.Nd2 Qd3 26.Nb1 Na6 27.Nc3 Rd2 28.Qe1 Rb2 29.Qe6+ 
2202,1,1.d4 c5 2.d5 Nf6 3.Nf3 e6 4.c4 b5 5.Bg5 b4 6.Nbd2 Be7 7.Bxf6 Bxf6 8.Qc2 O-O 9.Rd1 Na6 10.dxe6 fxe6 11.g3 Bb7 12.Bg2 Qc7 13.O-O Rae8 14.Ne1 Bxg2 15.Nxg2 Nb8 16.Ne4 Be7 17.Rd2 Nc6 18.e3 Ne5 19.f4 Nf7 20.Rfd1 d6 21.Nf2 Qc6 22.Qe4 Qxe4 23.Nxe4 Rc8 24.Ne1 Rc6 25.Nf3 h6 26.h4 g6 27.g4 Ra6 28.b3 Ra3 29.g5 h5 30.Ng3 a5 31.e4 a4 32.Rb1 axb3 33.axb3 Nd8 34.f5 exf5 35.exf5 gxf5 36.Rd5 Rf7 37.Nxf5 Bf8 38.Nd2 Ne6 39.Rf1 Bg7 40.Re1 Nd4 41.Ne7+ Rxe7 42.Rxe7 Ra1+ 43.Kf2 Ra2 44.Ke3 Be5 45.Rexe5 dxe5 46.Rxc5 Nxb3 47.Nxb3 Ra3 48.Ke4 Rxb3 49.Kxe5 Kg7 50.Rc7+ Kg6 51.Rc6+ Kg7 52.Rb6 Rb1 53.c5 b3 54.Kd5 b2 55.Kc6 Rh1 56.Rxb2 Rxh4 57.Kb7 Kg6 58.c6 Rc4 59.Rb5 
5378,1,1.d4 Nf6 2.c4 e6 3.g3 Bb4+ 4.Bd2 Be7 5.Bg2 d5 6.Nf3 O-O 7.O-O Ne4 8.Qc2 c6 9.Nc3 f5 10.Be3 Nd7 11.cxd5 exd5 12.Ne1 Nb6 13.Rd1 Bd6 14.Bf4 Bxf4 15.gxf4 Be6 16.e3 Rf6 17.f3 Nxc3 18.Qxc3 Rh6 19.Rf2 Qh4 20.Bf1 Rf8 21.Rg2 Rff6 22.Qc2 Rfg6 23.Rxg6 Rxg6+ 24.Ng2 Nc4 25.Qf2 Qh5 26.Rd3 Bc8 27.Rc3 Nd6 28.Kh1 Re6 29.Bd3 Bd7 30.Ra3 a6 31.Rc3 Qe8 32.Rc1 Qe7 33.Kg1 Be8 34.b3 Bh5 35.Rf1 Be8 36.Qd2 Bd7 37.Re1 Rg6 38.Bf1 Be8 39.Re2 Re6 40.Ne1 Bh5 41.Bg2 Rg6 42.Rf2 Re6 43.Nd3 Nf7 44.Ne5 Nxe5 45.fxe5 Bg6 46.e4 Qd7 47.h4 fxe4 48.Bh3 exf3 49.Rxf3 Qe8 50.Bxe6+ Qxe6 51.Qf4 h6 52.Rg3 Bf5 53.h5 Kh7 54.b4 Qd7 55.Kf2 Be6 56.Qf8 Bg4 57.Kg2 Qe6 58.Kh2 Qd7 59.Qd6 Kh8 60.Qf8+ Kh7 61.Qd6 Kh8 62.Qxd7 Bxd7 63.Rg6 Kg8 64.Rd6 Bg4 65.Rd8+ Kf7 66.Rb8 
5341,1,1.d4 g6 2.Nf3 Bg7 3.g3 c5 4.d5 d6 5.Bg2 Nf6 6.O-O b5 7.Re1 O-O 8.e4 Nbd7 9.a4 b4 10.Nbd2 Qc7 11.Nc4 Nb6 12.Nfd2 Bg4 13.f3 Bd7 14.a5 Nxc4 15.Nxc4 Bb5 16.Bf1 Nd7 17.Ra2 Ba6 18.b3 Rae8 19.Bf4 Bc3 20.Bd2 Bg7 21.Bf4 Bxc4 22.Bxc4 Ne5 23.Bb5 Rb8 24.Be2 Rfe8 25.Kg2 e6 26.a6 Rbd8 27.Bg5 f6 28.Bf4 f5 29.Bb5 fxe4 30.Rxe4 Rf8 31.dxe6 d5 32.Re1 Rf5 33.Bxe5 Rxe5 34.Bd7 Rxd7 35.exd7 Qxd7 36.Rxe5 Bxe5 37.Ra5 Qc6 38.Qe2 Bc7 39.Ra1 
1760,1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 Nc6 7.Bxf6 gxf6 8.Bc4 Qb6 9.Nde2 Bg7 10.O-O O-O 11.Bb3 f5 12.Ng3 fxe4 13.Ncxe4 Na5 14.Re1 Nxb3 15.axb3 Bxb2 16.Ra4 Bg7 17.Nh5 Be5 18.Qd3 f5 19.Ng5 Qc6 20.Rc4 Qe8 21.Rh4 Qg6 22.f4 Bd7 23.Rh3 Kh8 24.fxe5 Qxg5 25.e6 Bc6 26.Qd4+ Rf6 27.Nf4 Rg8 28.Rh5 Qg4 29.Re3 Be4 30.Reh3 Rg7 31.R3h4 Qf3 32.Rxh7+ Rxh7 33.Rxh7+ 
5849,1,1.d4 d6 2.Nf3 Nf6 3.c4 g6 4.Nc3 Bg7 5.e4 O-O 6.Be2 Bg4 7.Be3 Nfd7 8.Rc1 e5 9.d5 f5 10.O-O Bxf3 11.Bxf3 a5 12.a3 Bf6 13.b4 Na6 14.Qb3 Kh8 15.Na4 Bg5 16.Bxg5 Qxg5 17.c5 axb4 18.axb4 Qd2 19.Rc4 Rab8 20.Rd1 Qg5 21.Rc2 b5 22.cxb6 Nxb6 23.Nb2 Nd7 24.Nd3 fxe4 25.Bxe4 Nf6 26.Re1 Rb6 27.Qa4 Qg4 28.f3 Qd7 29.Ra1 Rfb8 30.Rc6 Qc8 31.b5 Rxc6 32.dxc6 Nc5 33.Nxc5 dxc5 34.Qc4 Qf8 35.h3 Kg7 36.Rc1 Rd8 37.Qxc5 Rd1+ 38.Kh2 Ng4+ 39.fxg4 Qf4+ 40.g3 Qd2+ 41.Bg2 Rxc1 42.Qxe5+ Kg8 43.b6 cxb6 44.Qe8+ Kg7 45.Qe7+ Kg8 46.c7 
2259,1,1.Nf3 d5 2.g3 c6 3.Bg2 Bg4 4.b3 Nd7 5.Bb2 Ngf6 6.O-O e6 7.d3 Bd6 8.Nbd2 O-O 9.h3 Bh5 10.e4 e5 11.Qe1 Re8 12.Nh4 Bc5 13.Kh1 dxe4 14.dxe4 Nf8 15.Nc4 N6d7 16.b4 Bb6 17.Nf5 Qc7 18.f4 f6 19.Nfd6 Re6 20.Qd2 Rd8 21.g4 Bf7 22.Nxf7 Kxf7 23.f5 Re7 24.Qe2 Kg8 25.a4 a5 26.bxa5 Bc5 27.Rfd1 Kh8 28.Qd3 Ree8 29.Qb3 Nb8 30.Bf3 Na6 31.c3 Be7 32.Qc2 Nd7 33.Bc1 Ndc5 34.Be3 Rxd1+ 35.Rxd1 Rd8 36.Rb1 Rd7 37.Be2 Rd8 38.h4 h6 39.Kg2 Nd7 40.Bf3 Bc5 41.Bd2 Kg8 42.Rh1 Kf7 43.Qa2 Ke7 44.g5 
5320,1,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.Qe2 Nc6 8.Ne4 Qc7 9.O-O Nf6 10.Rd1 Be7 11.Nxd4 O-O 12.Nxc6 bxc6 13.Bg5 Nd5 14.Bxe7 Qxe7 15.Qd2 Rb8 16.b3 Qc7 17.Qd4 Qb6 18.Qe5 f6 19.Qd6 Rd8 20.Qg3 Kh8 21.Bxd5 exd5 22.Nd6 Kg8 23.c4 Qb4 24.c5 Bg4 25.Qe3 Bh5 26.Rac1 Qa3 27.Qe6+ Kh8 28.g4 Bg6 29.h4 Qxa2 30.h5 Re8 31.Nxe8 Bxe8 32.Re1 h6 33.Qd6 Rc8 34.Qf8+ 
473,1,1.d4 d5 2.c4 dxc4 3.Nf3 a6 4.e3 Nf6 5.Bxc4 e6 6.O-O c5 7.Bd3 cxd4 8.exd4 Nc6 9.Nc3 Be7 10.Bg5 O-O 11.Rc1 Bd7 12.Re1 Rc8 13.a3 Nd5 14.Nxd5 Bxg5 15.Nxg5 Qxg5 16.Nb6 Rcd8 17.Rc5 e5 18.Nxd7 Rxd7 19.dxe5 Qd8 20.Rc3 g6 21.Qe2 Re8 22.f4 Nd4 23.Qe3 Kh8 24.h3 Ne6 25.f5 gxf5 26.Bxf5 Qh4 27.Rf1 Rg8 28.Bg4 Qg5 29.Rf6 Rd2 30.b4 Rg6 31.Rxf7 h5 32.Qxg5 Nxg5 33.Rc8+ Rg8 34.Rxg8+ Kxg8 35.Rf5 
3551,1,1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 Ne7 5.a3 Bxc3+ 6.bxc3 c5 7.h4 Qa5 8.Bd2 cxd4 9.cxd4 Qa4 10.Nf3 b6 11.h5 h6 12.Qb1 Ba6 13.Qb3 Qc6 14.Bb4 Bxf1 15.Rxf1 Qd7 16.Bxe7 Kxe7 17.c4 Rc8 18.Rc1 dxc4 19.Rxc4 Nc6 20.Kd2 Na5 21.Qb4+ Ke8 22.Rxc8+ Rxc8 23.Rc1 Rxc1 24.Kxc1 g5 25.hxg6 fxg6 26.Kd2 Kf7 27.Ke3 Qc6 28.Nd2 Qxg2 29.Ne4 g5 30.Qb5 Ke7 31.Qb4+ Ke8 32.Nf6+ Kf7 33.Qb1 Qh3+ 34.Ke2 Qf5 35.Qc1 g4 36.Qc7+ Kg6 37.Qh7+ Kg5 38.Qg7+ Qg6 39.Ne4+ Kh5 40.Ng3+ Kg5 41.Qe7+ Kf4 42.Qf6+ Qxf6 43.exf6 
5609,1,1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Qe7 5.g3 O-O 6.Bg2 d5 7.O-O dxc4 8.Qc2 Nbd7 9.Bxb4 Qxb4 10.Nbd2 Nb6 11.a3 Qd6 12.e4 Qe7 13.Rfe1 Bd7 14.Nxc4 Nxc4 15.Qxc4 Rfc8 16.Rac1 a5 17.Ne5 Be8 18.d5 Nd7 19.Ng4 Nf8 20.Ne3 c6 21.dxe6 Qxe6 22.Qc3 Rd8 23.Nf5 Qf6 24.Qc2 Bd7 25.Ne3 Be6 26.f4 a4 27.e5 Qe7 28.Qf2 f5 29.Bf1 Kh8 30.Bc4 Ng6 31.Qc2 Bxc4 32.Qxc4 Rd2 33.Nxf5 Qd8 34.Qb4 Qd3 35.Qe4 Qb3 36.Nd6 Qb6+ 37.Re3 Rd4 38.Qf3 Rf8 39.Qf2 Nxf4 40.gxf4 Rfxf4 41.Qe2 Qa5 42.Rf1 
3898,1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Bc4 e6 7.Be3 Be7 8.Bb3 O-O 9.Qe2 a6 10.f4 Qc7 11.f5 Nxd4 12.Bxd4 exf5 13.O-O Be6 14.exf5 Bxb3 15.axb3 Rfe8 16.Qd3 d5 17.Kh1 Rad8 18.Rad1 Ne4 19.Nxd5 Rxd5 20.Qxe4 Red8 21.Qg4 f6 22.c3 Bc5 23.Bxc5 Qxc5 24.Rde1 Re5 25.h3 Rd2 26.Rxe5 Qxe5 27.Qc4+ Qd5 28.Qxd5+ Rxd5 29.Rf4 h5 30.Kg1 Rd1+ 31.Rf1 Rd5 32.b4 Kf7 33.Rf2 Ke7 34.Kh2 Rd3 35.Rf4 Rd2 36.Re4+ Kd6 37.Rh4 Rxb2 38.Rxh5 Ke7 39.Rh7 Kf7 40.Rh8 Rf2 41.Rb8 b5 42.Rb7+ Kg8 43.Rb6 Ra2 44.Rc6 Kh7 45.Rc5 Kh6 46.h4 Ra3 47.g3 Kh7 48.Kh3 Kh6 49.Kg4 a5 50.Rxb5 a4 51.c4 Rb3 52.c5 a3 53.Kh3 Kh7 54.c6 a2 55.Ra5 Rxb4 56.Rxa2 Rc4 57.Ra6 Rc3 58.Kg4 Rc4+ 59.Kf3 Rc3+ 60.Kf4 g6 61.Ra7+ Kh6 62.c7 Rc4+ 63.Ke3 gxf5 64.Kd3 Rc1 65.Kd4 Kh5 66.Kd5 f4 67.gxf4 
6604,1,1.d4 Nf6 2.c4 e6 3.Nf3 d5 4.Nc3 Be7 5.Bg5 h6 6.Bh4 O-O 7.e3 b6 8.Rc1 Bb7 9.Bxf6 Bxf6 10.cxd5 exd5 11.b4 Qe7 12.b5 a6 13.a4 axb5 14.axb5 Qb4 15.Be2 Nd7 16.O-O Rfd8 17.Ne1 Nf8 18.Nd3 Qd6 19.Qb3 Ne6 20.Ra1 Nxd4 21.exd4 Bxd4 22.Rxa8 Rxa8 23.Nb1 Ra5 24.Qb4 Qxb4 25.Nxb4 Bc5 26.Nc2 d4 27.Nd2 Ra2 28.Bd3 Bd5 29.Ra1 Rb2 30.Rb1 Ra2 31.Ra1 Rb2 32.Rb1 Ra2 33.Nb3 g6 34.Kf1 Kg7 35.Nd2 h5 36.g3 Ra8 37.Ra1 Rd8 38.Ra7 Rd7 39.Ke2 Re7+ 40.Kd1 Rd7 41.Ra4 Be6 42.Kc1 g5 43.Ne4 Bb3 44.Nxc5 bxc5 45.Ra7 c4 46.Na1 cxd3 47.Nxb3 Rd5 48.Rb7 Kf6 49.f3 g4 50.f4 h4 51.Kd2 hxg3 52.hxg3 Rh5 53.Nxd4 
9482,-1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Qb6 5.Nb3 Qc7 6.Bd3 Nf6 7.Qe2 d6 8.a4 Nc6 9.f4 Be7 10.a5 O-O 11.Bd2 e5 12.Na3 Bg4 13.Qf2 d5 14.exd5 Nb4 15.O-O e4 16.Be2 Nbxd5 17.Bxg4 e3 18.Qe2 exd2 19.Bf3 Bb4 20.c3 Bxa3 21.Rxa3 Rfe8 22.Qxd2 Ne3 23.Raa1 Rad8 24.Nd4 Nxf1 25.Kxf1 Ne4 26.Bxe4 Rxe4 27.g3 Qc4+ 28.Kf2 Rde8 29.Qd1 h6 30.Qf1 Rxd4 31.cxd4 Qxd4+ 32.Kf3 Re3+ 33.Kg4 Qd7+ 34.f5 Qd4+ 35.Kh3 Rb3 36.Rd1 Qf6 37.Rd5 Rxb2 38.Qd3 Rf2 39.g4 h5 40.Kg3 Ra2 41.h3 h4+ 42.Kf3 Rh2 43.Kf4 g5+ 44.Ke4 Qe7+ 45.Kd4 Qb4+ 46.Ke5 Qe7+ 47.Kd4 Kg7 48.f6+ Qxf6+ 49.Kc4 Rf2 50.Rd6 Qe5 51.Rd5 Qf6 52.Rd6 Qf4+ 53.Rd4 Qf3 54.Qb1 Qc6+ 55.Kb4 b6 56.Rc4 bxa5+ 57.Kxa5 Qb6+
5890,-1,1.c4 e6 2.Nf3 b6 3.g3 Bb7 4.Bg2 c5 5.O-O Nf6 6.Nc3 a6 7.b3 d6 8.Bb2 Be7 9.e3 O-O 10.Qe2 Nbd7 11.Rfd1 Rb8 12.Rac1 Qc7 13.d4 Ne4 14.Nxe4 Bxe4 15.Ne1 Bxg2 16.Nxg2 cxd4 17.exd4 Qb7 18.Ne3 Rfe8 19.d5 e5 20.Nc2 Bg5 21.Rb1 a5 22.Na3 Nc5 23.Qg4 Qe7 24.Nb5 g6 25.Qe2 Rbd8 26.Re1 Qd7 27.Rbd1 h5 28.Qc2 h4 29.a3 Na6 30.f4 exf4 31.Qc3 f6 32.Nd4 Nc5 33.Nf3 Kh7 34.Nxg5+ fxg5 35.Qf6 Ne4 36.Rxe4 Rxe4 37.Qxg5 fxg3 38.Rf1 gxh2+ 39.Kh1 Rde8 40.Bc3 Rg4 41.Qf6 Qe7 42.Qf2 Qe4+ 43.Kxh2 Rf8
3361,-1,1.c4 e6 2.Nf3 d5 3.d4 Nf6 4.Bg5 dxc4 5.Qa4+ Nbd7 6.e3 Be7 7.Bxc4 O-O 8.Be2 h6 9.Bh4 c5 10.Nc3 a6 11.O-O b5 12.Qc2 Bb7 13.dxc5 Bxc5 14.Rfd1 Qb8 15.Bxf6 Nxf6 16.Nd5 Ne4 17.Qxe4 Bxd5 18.Qh4 Qb7 19.Qh3 Be7 20.Nd4 Bf6 21.Bf3 Rad8 22.Rac1 e5 23.Nb3 e4 24.Nc5 Qe7 25.Bg4 Bxb2 26.Rc2 Bxa2 27.Rxb2 Qxc5 28.Rxa2 Rxd1+ 29.Bxd1 Rd8 30.Be2 b4 31.g3 b3 32.Ra1 b2 33.Rb1 Qc2 34.Qf1 a5 35.Bc4 a4
5081,-1,1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Nd4 5.Ba4 Bc5 6.Nxe5 O-O 7.Nd3 Bb6 8.e5 Ne8 9.Nd5 d6 10.Ne3 c5 11.c3 Nf5 12.Bb3 Nxe3 13.dxe3 dxe5 14.e4 Qc7 15.Bc4 Nd6 16.Bd5 Be6 17.O-O Bxd5 18.exd5 Rfe8 19.Re1 f6 20.Be3 Rad8 21.b4 cxb4 22.cxb4 Bxe3 23.fxe3 Qc4 24.Qb3 Rc8 25.Nc5 b6 26.Qxc4 Nxc4 27.Rac1 Nd6 28.Na6 Rc4 29.Rxc4 Nxc4 30.Kf2 Rd8 31.e4 Nd6 32.Kf3 Rc8 33.Re3 Kf7 34.a3 h5 35.h4 f5 36.exf5 Kf6 37.Ke2 e4 38.Rg3 Nxf5 39.Rh3 Rc2+ 40.Kd1 Rxg2 41.Nc7 Ke5 42.Rc3 e3 43.Ne6 Rg1+ 44.Ke2 Kxd5 45.Ng5 Rg2+ 46.Kf1 Nxh4 47.Rd3+ Kc4 48.Rxe3 Rxg5 49.Re4+ Kb3 50.Rxh4 Kxa3
7426,-1,1.e4 c5 2.Nf3 d6 3.d4 Nf6 4.Nc3 cxd4 5.Nxd4 e6 6.Be3 a6 7.f3 Nc6 8.g4 Be7 9.Qd2 Nxd4 10.Bxd4 e5 11.Be3 Be6 12.O-O-O Rc8 13.g5 Nd7 14.h4 Qa5 15.a3 Nb6 16.Kb1 Nc4 17.Bxc4 Rxc4 18.Nd5 Qxd2 19.Rxd2 Bxd5 20.Rxd5 Kd7 21.Rhd1 Ke6 22.Bd2 f6 23.Bb4 Rc6 24.f4 exf4 25.gxf6 Bxf6 26.Bxd6 f3 27.Bg3 Rf8 28.Rf5 Rb6 29.c3 Be7 30.Rxf8 Bxf8 31.Kc2 Bd6 32.Bxd6 Rxd6 33.Rf1 Ke5 34.Rxf3 Rd7 35.Rf8 Kxe4 36.b4 g6 37.c4 h6 38.Rf6 g5 39.Rxh6 g4 40.Rg6 Kf3 41.Rf6+ Kg2 42.c5 g3 43.c6 Rc7 44.Kd3 bxc6 45.Rg6 Kh2 46.Kc4 g2 47.Kc5 g1=Q+ 48.Rxg1 Kxg1 49.Kb6 Rc8 50.Kxa6 Rb8 51.h5 Kf2 52.h6 Ke3 53.Ka7 Rh8 54.a4 Kd4 55.Kb6 Rxh6 56.a5 c5+
5809,-1,1.c4 c6 2.Nf3 d5 3.d4 Nf6 4.Nc3 a6 5.c5 Nbd7 6.Bf4 g6 7.h3 Bg7 8.e3 O-O 9.Be2 Ne4 10.Nxe4 dxe4 11.Nd2 e5 12.Bxe5 Nxe5 13.dxe5 Qd5 14.Nc4 Qxc5 15.Qd6 Qxd6 16.exd6 b5 17.Nb6 Bxb2 18.Rd1 Bc3+ 19.Kf1 Rb8 20.d7 Bb7 21.Nc8 Rd8 22.Nd6 c5 23.Ne8 Bc6 24.Nc7 Rxd7 25.Rxd7 Bxd7 26.Nxa6 Rc8 27.g4 Kf8 28.Kg2 c4 29.Rd1 Be6 30.Rb1 Bd2 31.Bd1 Rc6 32.Nb4 Bxb4 33.Rxb4 c3 34.Bc2 Bc4 35.Bxe4 Ra6 36.Bb1 Ke7
5187,-1,1.c4 c5 2.g3 g6 3.Bg2 Bg7 4.Nc3 Nc6 5.a3 b6 6.Nf3 Bb7 7.O-O Nf6 8.Rb1 O-O 9.b4 cxb4 10.axb4 d5 11.b5 Na5 12.cxd5 Nxd5 13.Nxd5 Qxd5 14.Qa4 Qc4 15.Qxc4 Nxc4 16.d3 Nd6 17.Ba3 Rfc8 18.Bxd6 exd6 19.Ne1 Bxg2 20.Nxg2 Rc2 21.e3 Bh6 22.d4 Rac8 23.Rfd1 Ra2 24.Ne1 Ra5 25.Nd3 Kf8 26.Kg2 Ke8 27.Kf3 Kd7 28.h4 Rc3 29.Rb2 f6 30.Ke2 d5 31.Rc1 Rxc1 32.Nxc1 Bf8 33.Ra2 Bd6 34.Kd1 Ke6 35.Rxa5 bxa5 36.Kc2 h5 37.Ne2 g5 38.f3 a4 39.e4 Bb4 40.Nc3 dxe4 41.fxe4 a3 42.Ne2 Bd6 43.Kb3 g4 44.Ka2 Ke7 45.Kb3 Kd7 46.Ka2 Kc7 47.Nc3 Bxg3 48.Nd5+ Kb7 49.Nxf6 Bxh4 50.Nxh5 Kb6 51.Kxa3 Kxb5 52.Kb3 g3 53.Nf4 Bg5 54.Ng2 a5 55.e5 Be7 56.d5 a4+ 57.Ka2 Bc5 58.d6 Kc6 59.Ne1 Kd7 60.Kb2 Bb4 61.Nf3 g2 62.Kc2 Ke6 63.Kd3 Kd5 64.d7 Be7 65.Kc3 Ke4 66.Ng1 Kxe5 67.Ne2 Ke4 68.Kc4 Ke3 69.Ng1 Kd2 70.Nf3+ Kc1 71.Kc3 Kb1 72.Nd2+ Ka2 73.Nf3 Bf6+ 74.Kc2 Ka3 75.Ng1 Kb4 76.Nf3 a3 77.Kb1 g1=Q+
6551,-1,1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4 dxe4 5.Nxe4 Bb4+ 6.Bd2 Qxd4 7.Bxb4 Qxe4+ 8.Ne2 Nd7 9.Qd6 c5 10.Bc3 Ne7 11.O-O-O e5 12.Ng3 Qf4+ 13.Rd2 a5 14.Nh5 Qg5 15.Be2 Ra6 16.Qc7 O-O 17.g4 Nc6 18.f4 Qe7 19.fxe5 Nb4 20.Kb1 Rc6 21.Qxa5 Ra6 22.Qc7 Nxa2 23.Ba5 Rc6 24.Kxa2 Rxc7 25.Bxc7 Nxe5 26.Bd6 Qg5 27.Rd5 Re8 28.Bxc5 Bxg4 29.Bxg4 Qxg4 30.Nf6+ gxf6 31.Rg1 Qxg1 32.Bxg1 Nxc4 33.Kb3 Ne5 34.Bd4 Kg7 35.Bc3 Kg6 36.Rb5 Re7 37.Kb4 h5 38.Kc5 h4 39.Kb6 h3 40.Rd5 Nc4+ 41.Kb5 Ne3 42.Rd4 f5 43.Kb6 Kg5 44.b4 f4 45.b5 f3 46.Be1 Nc4+ 47.Rxc4 Rxe1 48.Rc2 Re2
1193,-1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 b5 10.Bxf6 gxf6 11.Nxc6 Bxc6 12.Re1 Be7 13.f5 b4 14.Nd1 d5 15.exd5 Qxd5 16.Qxd5 Bxd5 17.Ne3 Bc6 18.Bc4 Bd7 19.Rhf1 h5 20.Nd1 e5 21.Ne3 a5 22.Rd1 Ra7 23.Rd5 Bf8 24.Kd2 Bh6 25.Bb5 Rg8 26.g3 Bxb5 27.Rxb5 Rg4 28.Rb8+ Ke7 29.Rh8 Bg5 30.Rf3 Rd4+ 31.Ke2 Rad7 32.Nf1 Rc4 33.c3 e4 34.Re3 Bxe3 35.Nxe3 bxc3
1644,-1,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O exd4 8.Nxd4 Re8 9.f3 c6 10.Kh1 Nh5 11.g4 Nf6 12.Nc2 h5 13.g5 Nh7 14.Rg1 Na6 15.Be3 Qe7 16.Qd2 Nf8 17.Rad1 Be5 18.Ne1 Ne6 19.Nd3 Bd4 20.Nf2 Bxe3 21.Qxe3 b6 22.a3 Bb7 23.Rd2 Nac7 24.h4 Rad8 25.Rgd1 f6 26.Nh3 fxg5 27.Nxg5 Rf8 28.Rg1 Rf4 29.Qf2 Rdf8 30.Bd1 Nxg5 31.Rxg5 Kh7 32.Qg3 Bc8 33.Rg2 Ne6 34.Rxg6 Qxh4+ 35.Rh2 Qxg3 36.Rxg3 
